timestamp_utc,open,high,low,close,volume,source,symbol
2026-09-09T00:00:00Z,4393.2998046875,4393.5,4390.0,4390.5,167.0,yahoo,GC=F
2026-09-09T00:01:00Z,4390.89990234375,4392.5,4390.5,4392.5,94.0,yahoo,GC=F
2026-09-09T00:02:00Z,4392.60009765625,4394.39990234375,4392.39990234375,4393.5,82.0,yahoo,GC=F
2026-09-09T00:03:00Z,4394.0,4396.60009765625,4393.2998046875,4394.7998046875,106.0,yahoo,GC=F
2026-09-09T00:04:00Z,4394.7001953125,4395.89990234375,4393.10009765625,4393.7001953125,76.0,yahoo,GC=F
2026-09-09T00:05:00Z,4393.5,4394.0,4391.10009765625,4391.39990234375,61.0,yahoo,GC=F
2026-09-09T00:06:00Z,4391.39990234375,4391.39990234375,4388.0,4388.89990234375,278.0,yahoo,GC=F
2026-09-09T00:07:00Z,4389.10009765625,4390.2998046875,4388.5,4390.0,131.0,yahoo,GC=F
2026-09-09T00:08:00Z,4390.39990234375,4392.7001953125,4388.2998046875,4392.2998046875,147.0,yahoo,GC=F
2026-09-09T00:09:00Z,4392.2001953125,4392.7998046875,4391.5,4392.60009765625,29.0,yahoo,GC=F
2026-09-09T00:10:00Z,4392.60009765625,4394.7001953125,4392.0,4393.7001953125,62.0,yahoo,GC=F
2026-09-09T00:11:00Z,4393.39990234375,4396.2998046875,4390.7998046875,4395.7998046875,76.0,yahoo,GC=F
2026-09-09T00:12:00Z,4395.60009765625,4396.10009765625,4393.7001953125,4395.39990234375,44.0,yahoo,GC=F
2026-09-09T00:13:00Z,4395.60009765625,4396.2001953125,4395.2001953125,4395.5,50.0,yahoo,GC=F
2026-09-09T00:14:00Z,4394.89990234375,4395.7998046875,4393.5,4393.5,62.0,yahoo,GC=F
2026-09-09T00:15:00Z,4393.60009765625,4393.7998046875,4393.0,4393.10009765625,25.0,yahoo,GC=F
2026-09-09T00:16:00Z,4393.7998046875,4393.7998046875,4390.7998046875,4390.7998046875,65.0,yahoo,GC=F
2026-09-09T00:17:00Z,4390.2998046875,4390.39990234375,4388.10009765625,4389.2001953125,69.0,yahoo,GC=F
2026-09-09T00:18:00Z,4389.7998046875,4391.5,4389.5,4390.89990234375,64.0,yahoo,GC=F
2026-09-09T00:19:00Z,4391.2001953125,4392.60009765625,4390.2998046875,4391.60009765625,61.0,yahoo,GC=F
2026-09-09T00:20:00Z,4391.39990234375,4392.2001953125,4390.2998046875,4390.2998046875,27.0,yahoo,GC=F
2026-09-09T00:21:00Z,4390.39990234375,4390.7998046875,4389.2001953125,4389.5,26.0,yahoo,GC=F
2026-09-09T00:22:00Z,4388.60009765625,4388.60009765625,4386.2998046875,4387.10009765625,81.0,yahoo,GC=F
2026-09-09T00:23:00Z,4387.5,4388.39990234375,4386.89990234375,4387.39990234375,53.0,yahoo,GC=F
2026-09-09T00:24:00Z,4386.89990234375,4388.2998046875,4386.5,4386.7998046875,52.0,yahoo,GC=F
2026-09-09T00:25:00Z,4386.5,4388.2001953125,4384.10009765625,4387.39990234375,220.0,yahoo,GC=F
2026-09-09T00:26:00Z,4387.60009765625,4388.39990234375,4386.5,4386.60009765625,54.0,yahoo,GC=F
2026-09-09T00:27:00Z,4386.5,4386.60009765625,4385.7998046875,4386.39990234375,33.0,yahoo,GC=F
2026-09-09T00:28:00Z,4386.7001953125,4390.5,4386.60009765625,4390.2998046875,98.0,yahoo,GC=F
2026-09-09T00:29:00Z,4390.5,4391.39990234375,4390.10009765625,4390.60009765625,81.0,yahoo,GC=F
2026-09-09T00:30:00Z,4390.2998046875,4391.2001953125,4389.60009765625,4389.60009765625,45.0,yahoo,GC=F
2026-09-09T00:31:00Z,4389.7998046875,4391.2998046875,4389.7998046875,4390.2998046875,124.0,yahoo,GC=F
2026-09-09T00:32:00Z,4390.2998046875,4391.39990234375,4390.10009765625,4390.10009765625,29.0,yahoo,GC=F
2026-09-09T00:33:00Z,4389.89990234375,4391.39990234375,4389.5,4389.60009765625,21.0,yahoo,GC=F
2026-09-09T00:34:00Z,4389.89990234375,4390.5,4389.39990234375,4390.5,11.0,yahoo,GC=F
2026-09-09T00:35:00Z,4390.39990234375,4391.60009765625,4389.10009765625,4389.2998046875,92.0,yahoo,GC=F
2026-09-09T00:36:00Z,4389.2998046875,4389.2998046875,4388.39990234375,4388.7001953125,12.0,yahoo,GC=F
2026-09-09T00:37:00Z,4388.39990234375,4390.89990234375,4387.89990234375,4387.89990234375,45.0,yahoo,GC=F
2026-09-09T00:38:00Z,4387.5,4390.2001953125,4387.5,4390.2001953125,24.0,yahoo,GC=F
2026-09-09T00:39:00Z,4390.2998046875,4393.10009765625,4390.2998046875,4393.0,37.0,yahoo,GC=F
2026-09-09T00:40:00Z,4393.0,4394.10009765625,4391.2001953125,4391.60009765625,51.0,yahoo,GC=F
2026-09-09T00:41:00Z,4391.7001953125,4392.7998046875,4391.5,4392.2998046875,22.0,yahoo,GC=F
2026-09-09T00:42:00Z,4392.39990234375,4393.0,4391.89990234375,4392.5,17.0,yahoo,GC=F
2026-09-09T00:43:00Z,4392.89990234375,4395.5,4392.89990234375,4395.0,148.0,yahoo,GC=F
2026-09-09T00:44:00Z,4395.39990234375,4398.5,4395.39990234375,4398.5,171.0,yahoo,GC=F
2026-09-09T00:45:00Z,4398.2998046875,4399.5,4398.10009765625,4399.2001953125,144.0,yahoo,GC=F
2026-09-09T00:46:00Z,4399.10009765625,4399.5,4396.60009765625,4396.7998046875,175.0,yahoo,GC=F
2026-09-09T00:47:00Z,4397.7001953125,4400.5,4397.7001953125,4399.2001953125,90.0,yahoo,GC=F
2026-09-09T00:48:00Z,4399.2001953125,4399.7001953125,4397.7998046875,4398.60009765625,92.0,yahoo,GC=F
2026-09-09T00:49:00Z,4398.89990234375,4399.5,4398.60009765625,4399.5,19.0,yahoo,GC=F
2026-09-09T00:50:00Z,4399.7998046875,4401.5,4399.39990234375,4399.39990234375,96.0,yahoo,GC=F
2026-09-09T00:51:00Z,4399.2001953125,4401.2001953125,4398.7001953125,4401.0,60.0,yahoo,GC=F
2026-09-09T00:52:00Z,4400.89990234375,4402.60009765625,4400.60009765625,4402.2998046875,116.0,yahoo,GC=F
2026-09-09T00:53:00Z,4402.60009765625,4404.89990234375,4402.60009765625,4404.60009765625,164.0,yahoo,GC=F
2026-09-09T00:54:00Z,4404.5,4404.89990234375,4402.60009765625,4403.7001953125,76.0,yahoo,GC=F
2026-09-09T00:55:00Z,4403.39990234375,4403.89990234375,4402.7998046875,4403.2001953125,36.0,yahoo,GC=F
2026-09-09T00:56:00Z,4403.5,4403.89990234375,4402.7998046875,4403.5,43.0,yahoo,GC=F
2026-09-09T00:57:00Z,4403.2001953125,4405.10009765625,4402.89990234375,4404.89990234375,65.0,yahoo,GC=F
2026-09-09T00:58:00Z,4405.10009765625,4406.0,4404.7001953125,4406.0,90.0,yahoo,GC=F
2026-09-09T00:59:00Z,4406.0,4409.5,4406.0,4408.7998046875,332.0,yahoo,GC=F
2026-09-09T01:00:00Z,4408.60009765625,4408.7998046875,4403.0,4403.5,395.0,yahoo,GC=F
2026-09-09T01:01:00Z,4403.89990234375,4403.89990234375,4397.7998046875,4400.10009765625,266.0,yahoo,GC=F
2026-09-09T01:02:00Z,4399.7998046875,4402.0,4399.7001953125,4400.7998046875,155.0,yahoo,GC=F
2026-09-09T01:03:00Z,4400.5,4402.5,4398.10009765625,4399.0,86.0,yahoo,GC=F
2026-09-09T01:04:00Z,4399.2998046875,4401.39990234375,4397.89990234375,4401.39990234375,81.0,yahoo,GC=F
2026-09-09T01:05:00Z,4401.39990234375,4403.0,4401.39990234375,4401.89990234375,84.0,yahoo,GC=F
2026-09-09T01:06:00Z,4401.89990234375,4407.89990234375,4401.89990234375,4406.89990234375,150.0,yahoo,GC=F
2026-09-09T01:07:00Z,4406.2998046875,4409.7998046875,4404.89990234375,4409.2998046875,123.0,yahoo,GC=F
2026-09-09T01:08:00Z,4409.2001953125,4411.0,4408.10009765625,4408.10009765625,157.0,yahoo,GC=F
2026-09-09T01:09:00Z,4408.60009765625,4411.2001953125,4407.60009765625,4411.2001953125,162.0,yahoo,GC=F
2026-09-09T01:10:00Z,4411.0,4411.60009765625,4410.39990234375,4410.60009765625,88.0,yahoo,GC=F
2026-09-09T01:11:00Z,4410.60009765625,4410.7001953125,4409.2001953125,4409.89990234375,120.0,yahoo,GC=F
2026-09-09T01:12:00Z,4409.89990234375,4412.10009765625,4409.89990234375,4411.10009765625,117.0,yahoo,GC=F
2026-09-09T01:13:00Z,4411.0,4411.10009765625,4410.2001953125,4410.89990234375,50.0,yahoo,GC=F
2026-09-09T01:14:00Z,4410.89990234375,4412.7001953125,4410.89990234375,4412.2998046875,70.0,yahoo,GC=F
2026-09-09T01:15:00Z,4411.7001953125,4413.10009765625,4410.10009765625,4410.39990234375,311.0,yahoo,GC=F
2026-09-09T01:16:00Z,4410.0,4412.0,4409.0,4409.2001953125,174.0,yahoo,GC=F
2026-09-09T01:17:00Z,4409.0,4409.60009765625,4406.60009765625,4408.2998046875,134.0,yahoo,GC=F
2026-09-09T01:18:00Z,4408.0,4410.5,4407.7001953125,4410.5,178.0,yahoo,GC=F
2026-09-09T01:19:00Z,4410.2001953125,4410.7001953125,4409.0,4410.2001953125,35.0,yahoo,GC=F
2026-09-09T01:20:00Z,4410.10009765625,4410.7001953125,4408.89990234375,4409.7001953125,68.0,yahoo,GC=F
2026-09-09T01:21:00Z,4409.60009765625,4410.60009765625,4409.2998046875,4410.2001953125,33.0,yahoo,GC=F
2026-09-09T01:22:00Z,4410.10009765625,4411.5,4409.0,4410.0,121.0,yahoo,GC=F
2026-09-09T01:23:00Z,4410.0,4411.7001953125,4410.0,4411.2998046875,79.0,yahoo,GC=F
2026-09-09T01:24:00Z,4410.7998046875,4413.60009765625,4410.7998046875,4413.39990234375,88.0,yahoo,GC=F
2026-09-09T01:25:00Z,4413.7001953125,4414.2001953125,4412.2998046875,4412.89990234375,227.0,yahoo,GC=F
2026-09-09T01:26:00Z,4412.7998046875,4413.39990234375,4412.2001953125,4412.60009765625,98.0,yahoo,GC=F
2026-09-09T01:27:00Z,4412.60009765625,4415.5,4412.10009765625,4415.2001953125,102.0,yahoo,GC=F
2026-09-09T01:28:00Z,4415.2001953125,4416.0,4414.7001953125,4414.7998046875,123.0,yahoo,GC=F
2026-09-09T01:29:00Z,4415.0,4417.0,4414.7001953125,4415.7998046875,145.0,yahoo,GC=F
2026-09-09T01:30:00Z,4415.7998046875,4417.2998046875,4414.60009765625,4416.7998046875,226.0,yahoo,GC=F
2026-09-09T01:31:00Z,4417.10009765625,4417.7998046875,4416.10009765625,4416.39990234375,105.0,yahoo,GC=F
2026-09-09T01:32:00Z,4416.10009765625,4417.5,4415.5,4417.5,160.0,yahoo,GC=F
2026-09-09T01:33:00Z,4417.7998046875,4419.60009765625,4417.5,4419.39990234375,129.0,yahoo,GC=F
2026-09-09T01:34:00Z,4419.2998046875,4420.7998046875,4419.0,4420.7998046875,142.0,yahoo,GC=F
2026-09-09T01:35:00Z,4420.7998046875,4421.10009765625,4419.89990234375,4420.5,87.0,yahoo,GC=F
2026-09-09T01:36:00Z,4420.5,4421.7998046875,4420.10009765625,4420.5,129.0,yahoo,GC=F
2026-09-09T01:37:00Z,4420.39990234375,4421.7998046875,4420.0,4421.5,131.0,yahoo,GC=F
2026-09-09T01:38:00Z,4420.7001953125,4421.2001953125,4417.89990234375,4418.5,148.0,yahoo,GC=F
2026-09-09T01:39:00Z,4418.89990234375,4419.7001953125,4418.39990234375,4418.7998046875,65.0,yahoo,GC=F
2026-09-09T01:40:00Z,4418.89990234375,4420.2001953125,4418.7001953125,4420.0,86.0,yahoo,GC=F
2026-09-09T01:41:00Z,4420.2001953125,4420.2998046875,4419.60009765625,4420.0,45.0,yahoo,GC=F
2026-09-09T01:42:00Z,4420.0,4420.5,4418.39990234375,4420.39990234375,129.0,yahoo,GC=F
2026-09-09T01:43:00Z,4420.7998046875,4421.2998046875,4419.7001953125,4421.0,50.0,yahoo,GC=F
2026-09-09T01:44:00Z,4421.2998046875,4422.0,4419.89990234375,4420.2001953125,64.0,yahoo,GC=F
2026-09-09T01:45:00Z,4420.2998046875,4421.7001953125,4420.2001953125,4421.60009765625,12.0,yahoo,GC=F
2026-09-09T01:46:00Z,4422.0,4422.0,4419.7998046875,4420.60009765625,107.0,yahoo,GC=F
2026-09-09T01:47:00Z,4420.2001953125,4420.39990234375,4418.60009765625,4419.7998046875,143.0,yahoo,GC=F
2026-09-09T01:48:00Z,4419.2001953125,4419.2001953125,4417.10009765625,4418.0,67.0,yahoo,GC=F
2026-09-09T01:49:00Z,4418.10009765625,4419.10009765625,4417.39990234375,4418.89990234375,32.0,yahoo,GC=F
2026-09-09T01:50:00Z,4419.2001953125,4419.89990234375,4418.2998046875,4418.7001953125,52.0,yahoo,GC=F
2026-09-09T01:51:00Z,4418.5,4418.7998046875,4416.5,4416.5,95.0,yahoo,GC=F
2026-09-09T01:52:00Z,4416.5,4416.89990234375,4415.89990234375,4416.0,95.0,yahoo,GC=F
2026-09-09T01:53:00Z,4415.7001953125,4417.7998046875,4415.7001953125,4417.5,23.0,yahoo,GC=F
2026-09-09T01:54:00Z,4417.2998046875,4418.0,4416.39990234375,4417.60009765625,55.0,yahoo,GC=F
2026-09-09T01:55:00Z,4417.89990234375,4418.10009765625,4417.0,4417.60009765625,43.0,yahoo,GC=F
2026-09-09T01:56:00Z,4417.2998046875,4419.89990234375,4417.2001953125,4419.89990234375,75.0,yahoo,GC=F
2026-09-09T01:57:00Z,4419.89990234375,4419.89990234375,4416.5,4416.7001953125,28.0,yahoo,GC=F
2026-09-09T01:58:00Z,4416.5,4417.10009765625,4414.7001953125,4414.7998046875,89.0,yahoo,GC=F
2026-09-09T01:59:00Z,4414.60009765625,4417.7001953125,4414.60009765625,4417.7001953125,48.0,yahoo,GC=F
2026-09-09T02:00:00Z,4417.2998046875,4417.60009765625,4415.89990234375,4416.5,32.0,yahoo,GC=F
2026-09-09T02:01:00Z,4415.89990234375,4416.2001953125,4415.5,4416.2001953125,14.0,yahoo,GC=F
2026-09-09T02:02:00Z,4415.7998046875,4416.2001953125,4414.89990234375,4415.10009765625,46.0,yahoo,GC=F
2026-09-09T02:03:00Z,4415.39990234375,4417.7001953125,4415.39990234375,4416.7001953125,39.0,yahoo,GC=F
2026-09-09T02:04:00Z,4416.39990234375,4417.2001953125,4416.10009765625,4417.2001953125,14.0,yahoo,GC=F
2026-09-09T02:05:00Z,4416.7998046875,4416.89990234375,4414.89990234375,4414.89990234375,30.0,yahoo,GC=F
2026-09-09T02:06:00Z,4414.89990234375,4417.2998046875,4414.39990234375,4417.0,92.0,yahoo,GC=F
2026-09-09T02:07:00Z,4416.7998046875,4417.89990234375,4416.60009765625,4416.7998046875,33.0,yahoo,GC=F
2026-09-09T02:08:00Z,4416.5,4416.60009765625,4416.10009765625,4416.10009765625,6.0,yahoo,GC=F
2026-09-09T02:09:00Z,4417.10009765625,4419.89990234375,4417.10009765625,4418.7001953125,66.0,yahoo,GC=F
2026-09-09T02:10:00Z,4418.7998046875,4419.39990234375,4418.7001953125,4418.7998046875,31.0,yahoo,GC=F
2026-09-09T02:11:00Z,4418.60009765625,4418.60009765625,4417.7001953125,4418.2001953125,21.0,yahoo,GC=F
2026-09-09T02:12:00Z,4418.7001953125,4418.89990234375,4417.89990234375,4418.5,17.0,yahoo,GC=F
2026-09-09T02:13:00Z,4418.7001953125,4418.7001953125,4416.2001953125,4416.5,25.0,yahoo,GC=F
