timestamp_utc,open,high,low,close,volume,source,symbol
2026-09-17T00:00:00Z,4309.7998046875,4310.39990234375,4307.39990234375,4307.89990234375,150.0,yahoo,GC=F
2026-09-17T00:01:00Z,4308.0,4308.10009765625,4304.39990234375,4304.7001953125,127.0,yahoo,GC=F
2026-09-17T00:02:00Z,4304.7001953125,4307.10009765625,4304.39990234375,4307.0,121.0,yahoo,GC=F
2026-09-17T00:03:00Z,4307.60009765625,4308.39990234375,4306.60009765625,4308.39990234375,73.0,yahoo,GC=F
2026-09-17T00:04:00Z,4308.10009765625,4308.10009765625,4306.89990234375,4307.39990234375,28.0,yahoo,GC=F
2026-09-17T00:05:00Z,4307.89990234375,4311.0,4307.60009765625,4310.10009765625,99.0,yahoo,GC=F
2026-09-17T00:06:00Z,4310.0,4312.2001953125,4309.2998046875,4310.0,90.0,yahoo,GC=F
2026-09-17T00:07:00Z,4309.7001953125,4312.10009765625,4309.7001953125,4311.60009765625,64.0,yahoo,GC=F
2026-09-17T00:08:00Z,4311.2001953125,4312.60009765625,4309.2998046875,4312.60009765625,68.0,yahoo,GC=F
2026-09-17T00:09:00Z,4311.89990234375,4315.7998046875,4311.39990234375,4315.7998046875,236.0,yahoo,GC=F
2026-09-17T00:10:00Z,4316.0,4317.89990234375,4316.0,4317.60009765625,192.0,yahoo,GC=F
2026-09-17T00:11:00Z,4317.7998046875,4323.2001953125,4317.7998046875,4323.10009765625,337.0,yahoo,GC=F
2026-09-17T00:12:00Z,4323.2001953125,4324.2998046875,4323.0,4323.0,161.0,yahoo,GC=F
2026-09-17T00:13:00Z,4323.0,4323.39990234375,4319.39990234375,4321.2998046875,181.0,yahoo,GC=F
2026-09-17T00:14:00Z,4321.5,4324.7998046875,4321.39990234375,4322.7998046875,169.0,yahoo,GC=F
2026-09-17T00:15:00Z,4322.60009765625,4324.0,4321.0,4323.60009765625,168.0,yahoo,GC=F
2026-09-17T00:16:00Z,4324.0,4324.5,4321.2998046875,4322.2001953125,86.0,yahoo,GC=F
2026-09-17T00:17:00Z,4322.2998046875,4323.7001953125,4321.7001953125,4322.2998046875,69.0,yahoo,GC=F
2026-09-17T00:18:00Z,4322.10009765625,4322.10009765625,4320.60009765625,4320.60009765625,43.0,yahoo,GC=F
2026-09-17T00:19:00Z,4321.0,4322.7998046875,4319.5,4322.7998046875,122.0,yahoo,GC=F
2026-09-17T00:20:00Z,4322.5,4326.0,4322.39990234375,4326.0,135.0,yahoo,GC=F
2026-09-17T00:21:00Z,4326.2998046875,4327.5,4323.89990234375,4327.10009765625,227.0,yahoo,GC=F
2026-09-17T00:22:00Z,4327.0,4327.7001953125,4324.2998046875,4324.39990234375,149.0,yahoo,GC=F
2026-09-17T00:23:00Z,4324.2998046875,4325.60009765625,4323.0,4325.10009765625,172.0,yahoo,GC=F
2026-09-17T00:24:00Z,4324.2001953125,4326.39990234375,4324.0,4324.2998046875,116.0,yahoo,GC=F
2026-09-17T00:25:00Z,4324.5,4324.7998046875,4322.2001953125,4323.10009765625,65.0,yahoo,GC=F
2026-09-17T00:26:00Z,4323.2001953125,4323.60009765625,4322.10009765625,4322.7001953125,62.0,yahoo,GC=F
2026-09-17T00:27:00Z,4322.5,4325.0,4322.5,4324.2001953125,136.0,yahoo,GC=F
2026-09-17T00:28:00Z,4324.2998046875,4325.0,4322.0,4322.0,102.0,yahoo,GC=F
2026-09-17T00:29:00Z,4321.7001953125,4323.60009765625,4321.5,4322.7998046875,115.0,yahoo,GC=F
2026-09-17T00:30:00Z,4322.5,4324.7998046875,4321.89990234375,4322.60009765625,115.0,yahoo,GC=F
2026-09-17T00:31:00Z,4322.5,4324.7998046875,4320.39990234375,4324.5,77.0,yahoo,GC=F
2026-09-17T00:32:00Z,4324.5,4325.5,4323.60009765625,4324.2001953125,42.0,yahoo,GC=F
2026-09-17T00:33:00Z,4324.0,4327.10009765625,4323.2998046875,4327.0,53.0,yahoo,GC=F
2026-09-17T00:34:00Z,4326.89990234375,4327.10009765625,4322.89990234375,4322.89990234375,54.0,yahoo,GC=F
2026-09-17T00:35:00Z,4323.2998046875,4325.7001953125,4323.2998046875,4325.2001953125,37.0,yahoo,GC=F
2026-09-17T00:36:00Z,4325.2001953125,4326.0,4321.89990234375,4322.60009765625,106.0,yahoo,GC=F
2026-09-17T00:37:00Z,4322.2001953125,4323.5,4322.2001953125,4323.5,41.0,yahoo,GC=F
2026-09-17T00:38:00Z,4323.7998046875,4327.2001953125,4323.7998046875,4326.10009765625,97.0,yahoo,GC=F
2026-09-17T00:39:00Z,4326.39990234375,4327.0,4325.7998046875,4325.89990234375,13.0,yahoo,GC=F
2026-09-17T00:40:00Z,4326.10009765625,4329.2001953125,4325.60009765625,4327.60009765625,172.0,yahoo,GC=F
2026-09-17T00:41:00Z,4327.2998046875,4329.7998046875,4327.2998046875,4329.39990234375,94.0,yahoo,GC=F
2026-09-17T00:42:00Z,4329.39990234375,4330.39990234375,4329.10009765625,4329.2001953125,162.0,yahoo,GC=F
2026-09-17T00:43:00Z,4329.10009765625,4329.10009765625,4327.7998046875,4329.10009765625,75.0,yahoo,GC=F
2026-09-17T00:44:00Z,4328.89990234375,4328.89990234375,4326.7001953125,4327.0,69.0,yahoo,GC=F
2026-09-17T00:45:00Z,4327.0,4327.39990234375,4326.2001953125,4327.0,64.0,yahoo,GC=F
2026-09-17T00:46:00Z,4326.2998046875,4326.2998046875,4323.5,4324.60009765625,75.0,yahoo,GC=F
2026-09-17T00:47:00Z,4324.89990234375,4325.10009765625,4323.0,4323.7998046875,28.0,yahoo,GC=F
2026-09-17T00:48:00Z,4324.0,4324.7998046875,4323.2998046875,4323.2998046875,18.0,yahoo,GC=F
2026-09-17T00:49:00Z,4322.7001953125,4323.39990234375,4322.5,4322.7998046875,22.0,yahoo,GC=F
2026-09-17T00:50:00Z,4323.0,4323.89990234375,4321.10009765625,4321.60009765625,85.0,yahoo,GC=F
2026-09-17T00:51:00Z,4321.5,4321.7998046875,4318.7998046875,4319.39990234375,95.0,yahoo,GC=F
2026-09-17T00:52:00Z,4319.10009765625,4319.89990234375,4317.10009765625,4318.89990234375,154.0,yahoo,GC=F
2026-09-17T00:53:00Z,4317.89990234375,4318.2001953125,4317.10009765625,4317.60009765625,48.0,yahoo,GC=F
2026-09-17T00:54:00Z,4317.5,4318.2998046875,4317.0,4318.0,84.0,yahoo,GC=F
2026-09-17T00:55:00Z,4318.5,4318.5,4317.0,4317.2001953125,31.0,yahoo,GC=F
2026-09-17T00:56:00Z,4317.10009765625,4318.7001953125,4316.60009765625,4317.60009765625,45.0,yahoo,GC=F
2026-09-17T00:57:00Z,4317.5,4318.60009765625,4316.2001953125,4316.2998046875,199.0,yahoo,GC=F
2026-09-17T00:58:00Z,4316.2001953125,4317.10009765625,4315.2001953125,4315.5,115.0,yahoo,GC=F
2026-09-17T00:59:00Z,4315.60009765625,4320.5,4315.60009765625,4318.5,542.0,yahoo,GC=F
2026-09-17T01:00:00Z,4318.39990234375,4331.0,4318.39990234375,4330.2001953125,1108.0,yahoo,GC=F
2026-09-17T01:01:00Z,4330.2001953125,4333.39990234375,4328.39990234375,4333.2001953125,476.0,yahoo,GC=F
2026-09-17T01:02:00Z,4333.10009765625,4333.89990234375,4331.60009765625,4332.2001953125,334.0,yahoo,GC=F
2026-09-17T01:03:00Z,4332.60009765625,4334.10009765625,4330.39990234375,4334.10009765625,316.0,yahoo,GC=F
2026-09-17T01:04:00Z,4334.0,4336.7998046875,4333.7001953125,4335.39990234375,432.0,yahoo,GC=F
2026-09-17T01:05:00Z,4335.2001953125,4338.2998046875,4334.89990234375,4338.2001953125,327.0,yahoo,GC=F
2026-09-17T01:06:00Z,4338.10009765625,4344.60009765625,4337.89990234375,4344.2998046875,409.0,yahoo,GC=F
2026-09-17T01:07:00Z,4344.60009765625,4348.39990234375,4344.10009765625,4346.7001953125,282.0,yahoo,GC=F
2026-09-17T01:08:00Z,4346.7998046875,4348.7001953125,4342.60009765625,4342.89990234375,351.0,yahoo,GC=F
2026-09-17T01:09:00Z,4342.7998046875,4344.10009765625,4341.60009765625,4341.60009765625,231.0,yahoo,GC=F
2026-09-17T01:10:00Z,4341.2998046875,4341.39990234375,4338.5,4338.7001953125,294.0,yahoo,GC=F
2026-09-17T01:11:00Z,4338.60009765625,4340.2998046875,4337.2998046875,4338.0,160.0,yahoo,GC=F
2026-09-17T01:12:00Z,4337.89990234375,4338.2001953125,4333.2998046875,4333.89990234375,246.0,yahoo,GC=F
2026-09-17T01:13:00Z,4334.10009765625,4336.89990234375,4332.89990234375,4335.7001953125,175.0,yahoo,GC=F
2026-09-17T01:14:00Z,4335.39990234375,4337.10009765625,4334.2001953125,4337.10009765625,121.0,yahoo,GC=F
2026-09-17T01:15:00Z,4336.7001953125,4339.5,4336.2998046875,4337.2998046875,176.0,yahoo,GC=F
2026-09-17T01:16:00Z,4337.2998046875,4339.2001953125,4336.7998046875,4339.2001953125,78.0,yahoo,GC=F
2026-09-17T01:17:00Z,4338.89990234375,4342.10009765625,4338.89990234375,4341.0,98.0,yahoo,GC=F
2026-09-17T01:18:00Z,4341.39990234375,4344.0,4341.2001953125,4344.0,138.0,yahoo,GC=F
2026-09-17T01:19:00Z,4344.0,4345.0,4340.7001953125,4340.7998046875,108.0,yahoo,GC=F
2026-09-17T01:20:00Z,4340.5,4342.0,4339.60009765625,4341.7001953125,84.0,yahoo,GC=F
2026-09-17T01:21:00Z,4341.2998046875,4344.60009765625,4340.89990234375,4344.2998046875,87.0,yahoo,GC=F
2026-09-17T01:22:00Z,4344.0,4347.0,4343.7998046875,4346.5,172.0,yahoo,GC=F
2026-09-17T01:23:00Z,4346.39990234375,4346.39990234375,4344.10009765625,4344.39990234375,83.0,yahoo,GC=F
2026-09-17T01:24:00Z,4344.60009765625,4348.7001953125,4344.60009765625,4348.0,98.0,yahoo,GC=F
2026-09-17T01:25:00Z,4348.2998046875,4350.89990234375,4348.0,4350.0,268.0,yahoo,GC=F
2026-09-17T01:26:00Z,4350.10009765625,4350.2998046875,4347.2998046875,4347.7001953125,207.0,yahoo,GC=F
2026-09-17T01:27:00Z,4347.60009765625,4348.10009765625,4346.39990234375,4346.7001953125,115.0,yahoo,GC=F
2026-09-17T01:28:00Z,4346.5,4347.7998046875,4346.10009765625,4347.60009765625,108.0,yahoo,GC=F
2026-09-17T01:29:00Z,4347.39990234375,4349.0,4346.60009765625,4348.10009765625,128.0,yahoo,GC=F
2026-09-17T01:30:00Z,4347.39990234375,4348.2001953125,4346.60009765625,4347.5,62.0,yahoo,GC=F
2026-09-17T01:31:00Z,4347.2998046875,4351.7001953125,4347.2998046875,4351.5,114.0,yahoo,GC=F
2026-09-17T01:32:00Z,4351.2998046875,4353.5,4350.5,4352.0,204.0,yahoo,GC=F
2026-09-17T01:33:00Z,4352.10009765625,4353.0,4350.2001953125,4350.60009765625,123.0,yahoo,GC=F
2026-09-17T01:34:00Z,4350.7001953125,4352.0,4350.7001953125,4352.0,110.0,yahoo,GC=F
2026-09-17T01:35:00Z,4352.0,4354.7001953125,4351.60009765625,4353.60009765625,337.0,yahoo,GC=F
2026-09-17T01:36:00Z,4354.0,4356.2001953125,4353.89990234375,4354.2001953125,241.0,yahoo,GC=F
2026-09-17T01:37:00Z,4354.2998046875,4355.7001953125,4352.2001953125,4354.10009765625,187.0,yahoo,GC=F
2026-09-17T01:38:00Z,4353.7998046875,4354.10009765625,4352.10009765625,4353.0,110.0,yahoo,GC=F
2026-09-17T01:39:00Z,4352.7998046875,4352.7998046875,4348.7998046875,4349.89990234375,120.0,yahoo,GC=F
2026-09-17T01:40:00Z,4350.0,4350.89990234375,4349.39990234375,4350.0,142.0,yahoo,GC=F
2026-09-17T01:41:00Z,4350.10009765625,4350.89990234375,4346.89990234375,4347.5,159.0,yahoo,GC=F
2026-09-17T01:42:00Z,4347.2998046875,4348.7001953125,4346.89990234375,4347.7998046875,156.0,yahoo,GC=F
2026-09-17T01:43:00Z,4347.7998046875,4349.7998046875,4347.5,4348.60009765625,163.0,yahoo,GC=F
2026-09-17T01:44:00Z,4348.7998046875,4349.2001953125,4346.89990234375,4347.10009765625,122.0,yahoo,GC=F
2026-09-17T01:45:00Z,4347.0,4347.89990234375,4345.39990234375,4346.0,151.0,yahoo,GC=F
2026-09-17T01:46:00Z,4345.89990234375,4346.7998046875,4344.5,4346.7998046875,213.0,yahoo,GC=F
2026-09-17T01:47:00Z,4346.7998046875,4347.60009765625,4345.39990234375,4345.89990234375,147.0,yahoo,GC=F
2026-09-17T01:48:00Z,4345.5,4348.7998046875,4345.39990234375,4348.60009765625,158.0,yahoo,GC=F
2026-09-17T01:49:00Z,4348.7998046875,4349.7998046875,4348.60009765625,4349.0,40.0,yahoo,GC=F
2026-09-17T01:50:00Z,4348.5,4349.2001953125,4347.2001953125,4347.7998046875,86.0,yahoo,GC=F
2026-09-17T01:51:00Z,4347.5,4348.0,4343.89990234375,4344.89990234375,79.0,yahoo,GC=F
2026-09-17T01:52:00Z,4345.2001953125,4346.10009765625,4344.5,4344.5,52.0,yahoo,GC=F
2026-09-17T01:53:00Z,4344.2998046875,4344.7001953125,4343.60009765625,4344.60009765625,46.0,yahoo,GC=F
2026-09-17T01:54:00Z,4344.39990234375,4344.39990234375,4342.89990234375,4343.2998046875,59.0,yahoo,GC=F
2026-09-17T01:55:00Z,4343.2001953125,4343.7998046875,4340.39990234375,4340.5,140.0,yahoo,GC=F
2026-09-17T01:56:00Z,4340.60009765625,4341.0,4338.5,4338.89990234375,195.0,yahoo,GC=F
2026-09-17T01:57:00Z,4338.5,4340.0,4338.0,4338.2998046875,117.0,yahoo,GC=F
2026-09-17T01:58:00Z,4338.39990234375,4338.39990234375,4337.0,4337.2998046875,82.0,yahoo,GC=F
2026-09-17T01:59:00Z,4337.39990234375,4338.10009765625,4335.7998046875,4337.89990234375,101.0,yahoo,GC=F
2026-09-17T02:00:00Z,4338.2001953125,4338.7001953125,4336.60009765625,4337.5,88.0,yahoo,GC=F
2026-09-17T02:01:00Z,4337.2998046875,4338.89990234375,4336.2001953125,4337.60009765625,118.0,yahoo,GC=F
2026-09-17T02:02:00Z,4337.5,4337.5,4335.5,4337.0,104.0,yahoo,GC=F
2026-09-17T02:03:00Z,4337.5,4338.39990234375,4335.7998046875,4335.89990234375,70.0,yahoo,GC=F
2026-09-17T02:04:00Z,4335.7001953125,4336.7001953125,4335.5,4336.60009765625,103.0,yahoo,GC=F
2026-09-17T02:05:00Z,4336.2001953125,4337.10009765625,4333.5,4333.5,112.0,yahoo,GC=F
2026-09-17T02:06:00Z,4333.7998046875,4334.0,4326.2001953125,4327.2998046875,536.0,yahoo,GC=F
2026-09-17T02:07:00Z,4327.39990234375,4328.60009765625,4324.7998046875,4328.10009765625,343.0,yahoo,GC=F
2026-09-17T02:08:00Z,4327.7998046875,4328.7998046875,4325.60009765625,4325.60009765625,109.0,yahoo,GC=F
