timestamp_utc,open,high,low,close,volume,source,symbol
2026-09-04T00:49:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T01:04:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T01:08:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T01:54:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:01:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:11:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:14:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:15:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:18:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:19:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:23:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:29:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T02:33:00Z,94.4800033569336,94.4800033569336,94.4800033569336,94.4800033569336,0.0,yahoo,USDINR=X
2026-09-04T02:39:00Z,94.4749984741211,94.4749984741211,94.4749984741211,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T03:30:00Z,94.48999786376953,94.48999786376953,94.44999694824219,94.45999908447266,0.0,yahoo,USDINR=X
2026-09-04T03:31:00Z,94.48249816894531,94.48249816894531,94.47750091552734,94.4800033569336,0.0,yahoo,USDINR=X
2026-09-04T03:32:00Z,94.44999694824219,94.47750091552734,94.44999694824219,94.46700286865234,0.0,yahoo,USDINR=X
2026-09-04T03:33:00Z,94.44999694824219,94.4729995727539,94.44999694824219,94.47250366210938,0.0,yahoo,USDINR=X
2026-09-04T03:34:00Z,94.47000122070312,94.4749984741211,94.44999694824219,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T03:35:00Z,94.47000122070312,94.47250366210938,94.45999908447266,94.46749877929688,0.0,yahoo,USDINR=X
2026-09-04T03:36:00Z,94.45700073242188,94.46749877929688,94.45700073242188,94.45999908447266,0.0,yahoo,USDINR=X
2026-09-04T03:37:00Z,94.4625015258789,94.46499633789062,94.44999694824219,94.4520034790039,0.0,yahoo,USDINR=X
2026-09-04T03:38:00Z,94.4625015258789,94.47000122070312,94.45999908447266,94.45999908447266,0.0,yahoo,USDINR=X
2026-09-04T03:39:00Z,94.45999908447266,94.4625015258789,94.4520034790039,94.45999908447266,0.0,yahoo,USDINR=X
2026-09-04T03:40:00Z,94.4625015258789,94.4625015258789,94.44999694824219,94.4625015258789,0.0,yahoo,USDINR=X
2026-09-04T03:41:00Z,94.46499633789062,94.47000122070312,94.44000244140625,94.47000122070312,0.0,yahoo,USDINR=X
2026-09-04T03:42:00Z,94.47250366210938,94.47750091552734,94.47000122070312,94.47750091552734,0.0,yahoo,USDINR=X
2026-09-04T03:43:00Z,94.4749984741211,94.47750091552734,94.46749877929688,94.46749877929688,0.0,yahoo,USDINR=X
2026-09-04T03:44:00Z,94.47000122070312,94.47250366210938,94.45500183105469,94.46499633789062,0.0,yahoo,USDINR=X
2026-09-04T03:45:00Z,94.4625015258789,94.4625015258789,94.4574966430664,94.45999908447266,0.0,yahoo,USDINR=X
2026-09-04T03:46:00Z,94.44999694824219,94.46499633789062,94.44999694824219,94.46499633789062,0.0,yahoo,USDINR=X
2026-09-04T03:47:00Z,94.4625015258789,94.46749877929688,94.45999908447266,94.46499633789062,0.0,yahoo,USDINR=X
2026-09-04T03:48:00Z,94.47000122070312,94.47250366210938,94.447998046875,94.46749877929688,0.0,yahoo,USDINR=X
2026-09-04T03:49:00Z,94.47000122070312,94.47250366210938,94.45500183105469,94.47000122070312,0.0,yahoo,USDINR=X
2026-09-04T03:50:00Z,94.47000122070312,94.47000122070312,94.45500183105469,94.47000122070312,0.0,yahoo,USDINR=X
2026-09-04T03:51:00Z,94.45999908447266,94.47250366210938,94.45700073242188,94.47000122070312,0.0,yahoo,USDINR=X
2026-09-04T03:52:00Z,94.46749877929688,94.4749984741211,94.44999694824219,94.47000122070312,0.0,yahoo,USDINR=X
2026-09-04T03:53:00Z,94.45500183105469,94.47250366210938,94.45500183105469,94.47250366210938,0.0,yahoo,USDINR=X
2026-09-04T03:54:00Z,94.46749877929688,94.47250366210938,94.46749877929688,94.46749877929688,0.0,yahoo,USDINR=X
2026-09-04T03:55:00Z,94.46749877929688,94.47000122070312,94.45700073242188,94.45700073242188,0.0,yahoo,USDINR=X
2026-09-04T03:56:00Z,94.46749877929688,94.46749877929688,94.45500183105469,94.45500183105469,0.0,yahoo,USDINR=X
2026-09-04T03:57:00Z,94.47000122070312,94.47250366210938,94.46749877929688,94.47250366210938,0.0,yahoo,USDINR=X
2026-09-04T03:58:00Z,94.47000122070312,94.4749984741211,94.45500183105469,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T03:59:00Z,94.46299743652344,94.4749984741211,94.45999908447266,94.4749984741211,0.0,yahoo,USDINR=X
2026-09-04T04:00:00Z,94.4749984741211,94.4800033569336,94.47000122070312,94.4800033569336,0.0,yahoo,USDINR=X
2026-09-04T04:01:00Z,94.48249816894531,94.48249816894531,94.46499633789062,94.47750091552734,0.0,yahoo,USDINR=X
